order_id,customer_id,product_id,store_id,quantity,unit_price,discount,order_date,payment_method,status,raw_notes,customer_name,customer_email,customer_city,customer_age,product_name,category,brand,store_name,store_city,store_manager
3146,1087,209,301,1,470.09,0.11,2024-09-04,Credit Card,Cancelled,Hear great husband expect also fear method.,Lindsay Browning,halljacob@briggs-orr.org,Nakuru,62,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2722,1073,209,301,2,288.37,0.19,2024-04-27,Cash,Completed,To part field.,Lindsey Terry,meganmonroe@hotmail.com,Nairobi,30,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
499,1044,209,301,2,255.82,0.01,2025-03-14,Credit Card,Completed,Wear remember quite yard serve tell.,Taylor Singleton PhD,jenniferdaniels@yahoo.com,Mombasa,65,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
3679,1042,209,301,1,84.01,0.04,2025-01-22,Credit Card,Cancelled,Natural quickly allow.,Tammy English,jeremybird@cunningham-wright.com,Nairobi,28,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1476,1071,209,301,5,61.24,0.17,2024-08-05,Cash,Cancelled,Resource player agreement grow.,Zachary Estes,lewisjessica@yahoo.com,Nairobi,22,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1820,1052,209,301,2,125.28,0.18,2024-08-05,Mobile Money,Completed,Us ball prove.,Eric Gibson,fhunt@peterson.com,Mombasa,26,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
737,1031,209,301,5,317.69,0.11,2024-12-12,Credit Card,Completed,Us difficult people three miss whether.,Kevin Reyes,dana65@chan.com,Nairobi,57,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
237,1061,209,301,5,186.21,0.04,2024-06-15,Mobile Money,Cancelled,Idea pass eye after how spend change.,Henry Fields,zwebb@snyder-love.com,Nakuru,53,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1704,1064,209,301,2,166.51,0.19,2025-04-20,Mobile Money,Pending,Full peace house finally energy age forget once.,Matthew Page,qzhang@hotmail.com,Kisumu,40,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
749,1014,209,301,5,163.67,0.14,2025-01-29,Mobile Money,Pending,Close example exactly investment begin stuff.,Christopher Hughes,christiangarcia@aguilar.com,Mombasa,64,Political,Toys,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1496,1078,211,301,2,292.87,0.02,2024-12-23,Cash,Pending,Indeed throw suggest region as example front.,Kimberly Jones,shahchristopher@gmail.com,Eldoret,37,Available,Electronics,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
55,1082,211,301,1,424.17,0.11,2024-12-15,Cash,Pending,Since may growth message glass gas take.,Jesse Johnson,wmartinez@nunez.com,Nairobi,49,Available,Electronics,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
132,1085,211,301,2,192.4,0.08,2025-01-09,Mobile Money,Completed,Center poor team moment just foreign.,Tammy Quinn,emily95@miller-perkins.info,Nairobi,59,Available,Electronics,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
3826,1035,211,301,5,311.83,0.13,2024-10-21,Mobile Money,Cancelled,Throughout traditional price arrive.,Raymond Brown,deborahcox@davis.org,Mombasa,29,Available,Electronics,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
249,1053,211,301,5,276.44,0.02,2024-07-15,Cash,Completed,Card save certain window.,Ashley Sims MD,sarahstrickland@hotmail.com,Kisumu,31,Available,Electronics,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1598,1012,211,301,1,437.01,0.17,2025-03-02,Credit Card,Pending,Table cultural radio.,Richard Mckenzie,hwilson@adams.org,Eldoret,49,Available,Electronics,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
843,1089,211,301,2,17.1,0.19,2024-11-04,Mobile Money,Completed,Church need fast all scene occur parent information.,Alexis Barrera,amanda86@yahoo.com,Nairobi,39,Available,Electronics,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2719,1092,211,301,5,286.18,0.04,2024-11-11,Mobile Money,Pending,Early process tax.,Ryan Walker,carla19@gmail.com,Mombasa,61,Available,Electronics,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
4781,1093,211,301,3,203.11,0.1,2024-11-14,Credit Card,Cancelled,Author enough charge his both shoulder.,John Campbell,emily51@yahoo.com,Kisumu,39,Available,Electronics,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1492,1058,245,301,1,266.54,0.12,2024-09-19,Cash,Completed,Across shoulder data election.,Leah Scott,lholt@robinson-riley.com,Nairobi,18,Second,Clothing,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
294,1096,245,301,2,211.91,0.12,2024-11-05,Credit Card,Pending,Wife entire ok blue plant toward.,Kimberly Ayers,princejohn@white.com,Nakuru,68,Second,Clothing,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2581,1008,245,301,5,256.54,0.19,2024-11-16,Mobile Money,Pending,Avoid medical effort.,Austin Hensley,ybrooks@garrison.biz,Nakuru,39,Second,Clothing,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
3303,1090,245,301,4,483.18,0.19,2025-03-16,Credit Card,Completed,Through they treatment only democratic people responsibility.,Nicholas Jenkins,lucerodeborah@walker.com,Kisumu,66,Second,Clothing,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2532,1050,245,301,2,159.98,0.14,2024-08-04,Credit Card,Completed,Series him tell family.,Duane Thompson,tashamartin@rubio.com,Nakuru,70,Second,Clothing,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2412,1089,245,301,5,284.0,0.12,2024-08-22,Credit Card,Cancelled,I already law grow.,Alexis Barrera,amanda86@yahoo.com,Nairobi,39,Second,Clothing,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1716,1052,245,301,3,303.88,0.09,2025-04-22,Credit Card,Cancelled,Agree majority present truth.,Eric Gibson,fhunt@peterson.com,Mombasa,26,Second,Clothing,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1253,1034,245,301,3,341.33,0.11,2024-10-29,Cash,Cancelled,Perhaps way Republican commercial call section policy.,Mary Morgan,udawson@hotmail.com,Mombasa,70,Second,Clothing,BrandC,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1056,1094,238,301,4,121.65,0.06,2024-08-29,Mobile Money,Cancelled,Top father rate throw part marriage both.,Matthew Thompson,phillipprice@dunn-ramirez.com,Nairobi,48,Field,Groceries,BrandD,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
4293,1080,238,301,3,65.91,0.14,2024-07-15,Mobile Money,Pending,Before leader ten task kid leader true.,Nicholas Andrews,becky11@yahoo.com,Mombasa,60,Field,Groceries,BrandD,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2320,1028,238,301,1,40.75,0.08,2024-12-10,Credit Card,Completed,Involve nothing require occur general.,Kelli Powell,michaeljohnson@gmail.com,Mombasa,61,Field,Groceries,BrandD,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
33,1026,238,301,3,79.82,0.07,2024-05-04,Mobile Money,Pending,Data argue heavy citizen style fall.,Tyler Lane,parkermatthew@yahoo.com,Kisumu,53,Field,Groceries,BrandD,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
788,1049,238,301,3,463.5,0.2,2024-09-03,Credit Card,Cancelled,Around prove author listen wonder third.,Jodi Davis,scastaneda@delacruz.info,Kisumu,22,Field,Groceries,BrandD,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2018,1039,238,301,2,28.19,0.01,2024-07-19,Mobile Money,Completed,Wait half present board myself wall.,Dylan Davis,monicachang@gmail.com,Mombasa,55,Field,Groceries,BrandD,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1168,1052,238,301,2,417.58,0.13,2024-10-12,Mobile Money,Completed,Do about business who speech.,Eric Gibson,fhunt@peterson.com,Mombasa,26,Field,Groceries,BrandD,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
506,1048,238,301,2,152.91,0.2,2025-01-29,Mobile Money,Cancelled,Spring by while some.,Matthew Miller,nicholasharper@gmail.com,Eldoret,69,Field,Groceries,BrandD,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2498,1014,238,301,3,372.11,0.16,2024-07-09,Credit Card,Cancelled,Ground often site human factor evening.,Christopher Hughes,christiangarcia@aguilar.com,Mombasa,64,Field,Groceries,BrandD,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
89,1023,235,301,2,148.34,0.06,2025-01-04,Mobile Money,Completed,Win throughout again method time never month.,Mrs. Jessica Robinson,mcgrathchristopher@hall-green.com,Nakuru,61,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1676,1037,235,301,4,315.22,0.19,2025-03-07,Mobile Money,Completed,Notice mean executive military activity war.,Michelle Waters,tracy11@hotmail.com,Mombasa,40,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2495,1087,235,301,5,496.77,0.02,2025-02-02,Mobile Money,Pending,Professional road run.,Lindsay Browning,halljacob@briggs-orr.org,Nakuru,62,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
48,1022,235,301,2,166.82,0.04,2024-05-16,Credit Card,Cancelled,Cause former teach age community financial bar.,Sharon Mccarthy,marklam@yahoo.com,Nakuru,51,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
233,1073,235,301,3,33.5,0.07,2025-01-02,Mobile Money,Cancelled,Why situation exactly free agreement.,Lindsey Terry,meganmonroe@hotmail.com,Nairobi,30,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1337,1079,235,301,3,364.43,0.12,2024-09-28,Cash,Pending,American wish miss very me attack your what.,Jason Jensen,chendricks@stuart.org,Mombasa,19,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
3867,1079,235,301,1,171.96,0.09,2024-11-24,Mobile Money,Completed,Spend wrong require opportunity admit.,Jason Jensen,chendricks@stuart.org,Mombasa,19,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1661,1004,235,301,4,229.79,0.03,2024-07-02,Cash,Completed,Little tough paper.,Jonathon Espinoza,randerson@banks.com,Mombasa,22,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1837,1041,235,301,5,490.52,0.02,2024-07-27,Credit Card,Cancelled,Either young evidence president on kid star read.,Donna Grant,nsmith@davis.org,Mombasa,68,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2592,1092,235,301,1,203.35,0.07,2025-02-02,Cash,Completed,Sense voice hit push program mission out.,Ryan Walker,carla19@gmail.com,Mombasa,61,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
3173,1056,235,301,5,110.58,0.18,2024-12-06,Credit Card,Cancelled,Town including check Mr computer.,David Bass,jason41@gmail.com,Mombasa,64,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
1710,1062,235,301,2,308.54,0.01,2024-11-19,Cash,Cancelled,Civil those let stay energy.,Sheryl Carpenter,bjohnson@yahoo.com,Mombasa,67,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
4641,1034,235,301,3,440.91,0.16,2025-03-21,Mobile Money,Pending,Moment per school reality see number summer simple.,Mary Morgan,udawson@hotmail.com,Mombasa,70,Improve,Clothing,BrandB,"Cardenas, Bradley and Rios",Mombasa,Sharon Simon
2993,1058,242,304,2,232.68,0.18,2024-05-25,Mobile Money,Cancelled,Often lay not there oil hot entire.,Leah Scott,lholt@robinson-riley.com,Nairobi,18,Think,Electronics,BrandD,Johnston Group,Nairobi,Ashley Hernandez
672,1080,242,304,2,83.05,0.09,2024-08-13,Mobile Money,Pending,Story nearly institution reach.,Nicholas Andrews,becky11@yahoo.com,Mombasa,60,Think,Electronics,BrandD,Johnston Group,Nairobi,Ashley Hernandez
579,1028,242,304,5,10.05,0.1,2025-02-19,Credit Card,Cancelled,Travel defense few center book.,Kelli Powell,michaeljohnson@gmail.com,Mombasa,61,Think,Electronics,BrandD,Johnston Group,Nairobi,Ashley Hernandez
3187,1073,242,304,4,11.52,0.12,2024-06-26,Mobile Money,Cancelled,Our former rest have.,Lindsey Terry,meganmonroe@hotmail.com,Nairobi,30,Think,Electronics,BrandD,Johnston Group,Nairobi,Ashley Hernandez
4173,1073,242,304,4,415.75,0.03,2025-02-01,Mobile Money,Completed,Already sing enjoy traditional else guess firm.,Lindsey Terry,meganmonroe@hotmail.com,Nairobi,30,Think,Electronics,BrandD,Johnston Group,Nairobi,Ashley Hernandez
4562,1007,242,304,5,75.58,0.09,2024-05-11,Mobile Money,Cancelled,Democratic answer eat perform create use it.,Natalie Ewing,maria63@yahoo.com,Nairobi,45,Think,Electronics,BrandD,Johnston Group,Nairobi,Ashley Hernandez
4790,1097,242,304,3,158.18,0.12,2025-03-02,Mobile Money,Cancelled,Might knowledge class interview.,James Manning,qreed@morrow.org,Kisumu,29,Think,Electronics,BrandD,Johnston Group,Nairobi,Ashley Hernandez
985,1086,234,304,3,76.51,0.15,2025-01-06,Credit Card,Completed,Yourself director reflect operation that.,Kyle Ramos,williamstraci@hotmail.com,Nakuru,54,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
713,1023,234,304,2,255.63,0.09,2024-10-26,Credit Card,Pending,Food woman official.,Mrs. Jessica Robinson,mcgrathchristopher@hall-green.com,Nakuru,61,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
4012,1033,234,304,5,300.16,0.2,2025-01-31,Cash,Cancelled,In likely garden strong weight far.,Ronald Bradley,rubenmckay@krause-young.net,Mombasa,64,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
108,1079,234,304,2,306.77,0.11,2025-02-05,Mobile Money,Cancelled,People investment guess mouth hand.,Jason Jensen,chendricks@stuart.org,Mombasa,19,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
2014,1085,234,304,3,417.6,0.12,2025-04-15,Credit Card,Cancelled,Prove read service those it.,Tammy Quinn,emily95@miller-perkins.info,Nairobi,59,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
2168,1053,234,304,1,275.08,0.2,2024-11-20,Mobile Money,Completed,Expert talk some meeting chance.,Ashley Sims MD,sarahstrickland@hotmail.com,Kisumu,31,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
4171,1012,234,304,2,18.45,0.02,2024-06-17,Credit Card,Completed,Direction friend save art south or change.,Richard Mckenzie,hwilson@adams.org,Eldoret,49,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
2123,1019,234,304,5,105.26,0.02,2024-05-05,Cash,Completed,Our service reduce.,Alexandra Montes,brenda64@hotmail.com,Nakuru,45,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
3487,1010,234,304,4,321.23,0.11,2024-12-24,Credit Card,Completed,Run consider test tree wait address light.,Katelyn Johnson,millerjennifer@gmail.com,Mombasa,25,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
2310,1036,234,304,2,431.57,0.11,2024-10-26,Cash,Cancelled,Meeting window front security.,Roy Nichols,lorettaowen@stewart.com,Nairobi,30,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
4604,1057,234,304,5,340.13,0.07,2024-06-06,Credit Card,Pending,Even data assume third thank.,Caroline Wilson,qwillis@hotmail.com,Kisumu,65,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
3734,1083,234,304,1,131.24,0.08,2024-09-18,Cash,Pending,Decision voice above every.,Robin Coleman,carrie68@boyd-harris.com,Mombasa,52,Concern,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
74,1091,218,304,5,164.41,0.11,2025-02-27,Mobile Money,Completed,Reveal thank trip get pick view also.,Matthew Wright,dustin11@hotmail.com,Nakuru,35,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
4499,1070,218,304,4,384.79,0.12,2024-09-25,Mobile Money,Cancelled,Next beyond whom play move seek wrong.,Jessica Freeman,jamesreed@yahoo.com,Nairobi,21,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
689,1028,218,304,2,210.81,0.15,2025-02-24,Credit Card,Cancelled,Tax maybe economy prepare artist south speak.,Kelli Powell,michaeljohnson@gmail.com,Mombasa,61,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
2541,1022,218,304,5,323.9,0.15,2025-02-12,Cash,Pending,Site follow federal remain leader condition international.,Sharon Mccarthy,marklam@yahoo.com,Nakuru,51,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
2687,1049,218,304,4,327.79,0.12,2025-03-30,Credit Card,Pending,Read like buy garden success.,Jodi Davis,scastaneda@delacruz.info,Kisumu,22,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
1428,1079,218,304,5,284.7,0.04,2025-01-19,Mobile Money,Completed,White perform never else issue.,Jason Jensen,chendricks@stuart.org,Mombasa,19,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
1230,1029,218,304,1,294.47,0.03,2024-11-24,Cash,Pending,Day several figure set.,Emma Foster,tabithanavarro@gmail.com,Nakuru,51,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
4622,1008,218,304,5,177.78,0.09,2024-06-06,Credit Card,Cancelled,Also within benefit outside movie.,Austin Hensley,ybrooks@garrison.biz,Nakuru,39,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
4392,1035,218,304,3,85.44,0.15,2024-09-22,Mobile Money,Pending,Time federal far present few.,Raymond Brown,deborahcox@davis.org,Mombasa,29,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
2678,1012,218,304,5,440.66,0.1,2025-01-05,Credit Card,Cancelled,Almost article also act already more.,Richard Mckenzie,hwilson@adams.org,Eldoret,49,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
397,1077,218,304,2,361.05,0.13,2024-10-22,Credit Card,Pending,Government dog building size few.,Kimberly Pratt,patrick88@hogan.com,Nairobi,69,Position,Furniture,BrandB,Johnston Group,Nairobi,Ashley Hernandez
2538,1076,229,304,2,273.29,0.11,2024-11-19,Credit Card,Cancelled,Blood happen also attorney senior.,Jamie Henderson,wrodriguez@kemp.com,Nairobi,24,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
118,1098,229,304,3,66.83,0.02,2025-04-08,Mobile Money,Completed,Hundred minute fear cold.,Brittney Dudley,qmason@trevino-brown.info,Nairobi,39,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
927,1099,229,304,5,188.89,0.2,2025-03-29,Credit Card,Completed,Avoid else recognize in realize sea.,Teresa Taylor MD,justin36@grant.com,Eldoret,58,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
3974,1096,229,304,2,183.69,0.15,2024-08-17,Mobile Money,Cancelled,Capital picture sea of.,Kimberly Ayers,princejohn@white.com,Nakuru,68,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
4543,1026,229,304,5,238.65,0.12,2024-06-26,Mobile Money,Cancelled,Bring draw point.,Tyler Lane,parkermatthew@yahoo.com,Kisumu,53,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
1702,1033,229,304,5,101.14,0.0,2024-11-25,Mobile Money,Completed,Fear word actually finish.,Ronald Bradley,rubenmckay@krause-young.net,Mombasa,64,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
522,1049,229,304,5,196.51,0.03,2025-02-17,Credit Card,Pending,Agency court write wind set.,Jodi Davis,scastaneda@delacruz.info,Kisumu,22,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
1167,1001,229,304,3,213.9,0.02,2025-01-01,Cash,Pending,Dark article life room network rate forget.,Patrick Campbell,birdtonya@dunlap.com,Nakuru,61,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
772,1059,229,304,1,286.8,0.09,2024-11-27,Mobile Money,Completed,Air occur democratic room medical once degree despite.,Brandon Nicholson,mary83@yahoo.com,Nakuru,22,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
67,1039,229,304,5,186.6,0.11,2024-09-05,Cash,Completed,Strategy risk involve compare happy.,Dylan Davis,monicachang@gmail.com,Mombasa,55,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
4477,1012,229,304,4,311.45,0.05,2024-08-18,Mobile Money,Completed,Believe book evidence movement human.,Richard Mckenzie,hwilson@adams.org,Eldoret,49,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
636,1052,229,304,5,208.72,0.19,2025-01-13,Cash,Completed,Trip color kind bring southern.,Eric Gibson,fhunt@peterson.com,Mombasa,26,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
2579,1047,229,304,5,37.02,0.2,2025-04-03,Mobile Money,Pending,Amount language leader cold nor study.,Kathryn Mcmillan,herreradavid@hughes-martin.com,Kisumu,67,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
1735,1032,229,304,2,480.47,0.04,2024-12-12,Cash,Cancelled,The eat number notice real.,Michael Thompson,williamskevin@hotmail.com,Mombasa,23,Bed,Groceries,BrandB,Johnston Group,Nairobi,Ashley Hernandez
174,1072,227,304,1,194.23,0.08,2025-02-26,Cash,Pending,Discover season leg.,Jose Harmon,jacksonchristopher@pope.com,Mombasa,64,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
3101,1024,227,304,3,246.51,0.1,2024-11-29,Cash,Completed,Respond town kitchen ground shake including purpose subject.,Cynthia Richards,zaustin@hotmail.com,Nakuru,21,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
1315,1099,227,304,5,320.79,0.19,2024-07-04,Cash,Completed,Agent indeed enter old because sense.,Teresa Taylor MD,justin36@grant.com,Eldoret,58,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
4116,1070,227,304,2,167.49,0.04,2025-01-31,Credit Card,Cancelled,Traditional identify notice whatever walk late improve.,Jessica Freeman,jamesreed@yahoo.com,Nairobi,21,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
2158,1037,227,304,5,64.21,0.15,2025-03-17,Cash,Cancelled,Set order series into employee respond.,Michelle Waters,tracy11@hotmail.com,Mombasa,40,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
3099,1087,227,304,5,29.77,0.18,2024-05-27,Credit Card,Pending,Pattern writer number recent trip full management politics.,Lindsay Browning,halljacob@briggs-orr.org,Nakuru,62,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
1622,1039,227,304,4,260.16,0.01,2025-04-05,Cash,Cancelled,May take question building hear service.,Dylan Davis,monicachang@gmail.com,Mombasa,55,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
4841,1042,227,304,2,24.12,0.03,2024-06-05,Cash,Completed,Arrive appear they campaign.,Tammy English,jeremybird@cunningham-wright.com,Nairobi,28,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
3534,1011,227,304,2,153.99,0.1,2025-01-18,Credit Card,Completed,Somebody culture will room.,Isaiah Morales,nancy66@brown-rhodes.org,Mombasa,62,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
4282,1053,227,304,4,380.91,0.08,2025-01-07,Mobile Money,Pending,Matter with fear.,Ashley Sims MD,sarahstrickland@hotmail.com,Kisumu,31,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
1403,1071,227,304,5,249.6,0.16,2024-07-10,Credit Card,Cancelled,Possible red wall low.,Zachary Estes,lewisjessica@yahoo.com,Nairobi,22,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
3391,1046,227,304,5,46.32,0.01,2024-08-12,Mobile Money,Completed,Size since enjoy radio community.,Russell Sims Jr.,laura71@pierce-schmidt.org,Nairobi,42,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
3694,1097,227,304,4,110.64,0.14,2024-09-19,Credit Card,Pending,Culture black though federal help.,James Manning,qreed@morrow.org,Kisumu,29,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
2441,1056,227,304,3,240.8,0.16,2024-09-15,Mobile Money,Completed,Somebody old oil.,David Bass,jason41@gmail.com,Mombasa,64,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
3043,1093,227,304,5,439.32,0.17,2024-07-10,Credit Card,Cancelled,Hour almost step test foreign decade.,John Campbell,emily51@yahoo.com,Kisumu,39,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
718,1057,227,304,1,198.98,0.1,2024-12-03,Credit Card,Completed,Agreement lay wish break system science staff.,Caroline Wilson,qwillis@hotmail.com,Kisumu,65,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
2560,1057,227,304,3,67.77,0.06,2024-07-06,Cash,Pending,Hold only newspaper change ground war.,Caroline Wilson,qwillis@hotmail.com,Kisumu,65,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
453,1032,227,304,5,336.62,0.13,2024-04-25,Cash,Cancelled,Describe major course.,Michael Thompson,williamskevin@hotmail.com,Mombasa,23,Want,Toys,BrandA,Johnston Group,Nairobi,Ashley Hernandez
2677,1072,231,304,3,423.62,0.13,2024-06-07,Mobile Money,Completed,Matter similar garden market fear collection.,Jose Harmon,jacksonchristopher@pope.com,Mombasa,64,Many,Clothing,BrandC,Johnston Group,Nairobi,Ashley Hernandez
4052,1081,231,304,5,284.52,0.02,2025-03-08,Cash,Completed,Remain movie community than choice lot degree.,Brooke Love,victoria03@phillips-morse.info,Nakuru,51,Many,Clothing,BrandC,Johnston Group,Nairobi,Ashley Hernandez
4565,1098,231,304,3,35.74,0.12,2024-07-19,Credit Card,Pending,Real will draw customer develop.,Brittney Dudley,qmason@trevino-brown.info,Nairobi,39,Many,Clothing,BrandC,Johnston Group,Nairobi,Ashley Hernandez
3922,1021,231,304,2,34.98,0.15,2024-06-21,Credit Card,Pending,Policy fire partner cup.,Shannon Lopez,gespinoza@cook-brown.com,Eldoret,56,Many,Clothing,BrandC,Johnston Group,Nairobi,Ashley Hernandez
2813,1067,231,304,5,109.3,0.1,2024-05-17,Credit Card,Cancelled,Close structure tonight.,Kenneth Garcia,udunn@gmail.com,Eldoret,39,Many,Clothing,BrandC,Johnston Group,Nairobi,Ashley Hernandez
4876,1028,231,304,1,338.52,0.09,2024-09-29,Credit Card,Pending,Else rather arrive people brother final.,Kelli Powell,michaeljohnson@gmail.com,Mombasa,61,Many,Clothing,BrandC,Johnston Group,Nairobi,Ashley Hernandez
1451,1037,231,304,5,200.06,0.18,2024-08-01,Mobile Money,Cancelled,Ever home red consumer tax heart read.,Michelle Waters,tracy11@hotmail.com,Mombasa,40,Many,Clothing,BrandC,Johnston Group,Nairobi,Ashley Hernandez
